"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: concurrency","Param: impl","Param: iterations","Param: source"
"org.neo4j.graphalgo.bench.UnionFindBenchmark._02_bufferedUnionFind:·gc.churn.PS_Survivor_Space","avgt",1,10,0.189266,0.904865,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._02_bufferedUnionFind:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.778467,3.721783,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._02_bufferedUnionFind:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._02_bufferedUnionFind:·gc.time","avgt",1,10,125.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind","avgt",1,10,2.747288,0.319935,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.alloc.rate","avgt",1,10,130.872364,12.431296,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.alloc.rate.norm","avgt",1,10,568.815102,3.871476,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.churn.PS_Eden_Space","avgt",1,10,122.880815,391.857645,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.churn.PS_Eden_Space.norm","avgt",1,10,606.660762,1937.515075,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.churn.PS_Survivor_Space","avgt",1,10,0.001821,0.008706,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.008729,0.041735,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.time","avgt",1,10,236.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind","avgt",1,10,3.279112,0.390301,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.alloc.rate","avgt",1,10,263.585032,29.273934,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.alloc.rate.norm","avgt",1,10,1360.981546,4.663745,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Eden_Space","avgt",1,10,243.993656,599.557653,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1370.172626,3362.016295,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space","avgt",1,10,0.001040,0.004971,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.006144,0.029376,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.count","avgt",1,10,3.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.time","avgt",1,10,282.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource","avgt",1,10,5.948078,0.539173,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate","avgt",1,10,444.702532,37.127695,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate.norm","avgt",1,10,4161.754148,8.333359,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space","avgt",1,10,437.333421,697.101886,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4256.315131,6811.923992,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space","avgt",1,10,0.006241,0.029840,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.057199,0.273464,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.count","avgt",1,10,5.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.time","avgt",1,10,179.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph","avgt",1,10,32.731826,4.677189,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate","avgt",1,10,96.142001,13.010034,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate.norm","avgt",1,10,4937.062457,43.044132,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space","avgt",1,10,68.235279,326.226903,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4075.385524,19484.061944,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Survivor_Space","avgt",1,10,0.191280,0.914494,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,11.424299,54.618574,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.count","avgt",1,10,1.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.time","avgt",1,10,104.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph","avgt",1,10,25.428793,6.258684,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate","avgt",1,10,90.205654,18.560137,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate.norm","avgt",1,10,3560.350262,39.694522,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space","avgt",1,10,68.224550,326.175610,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3858.910419,18449.113389,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space","avgt",1,10,0.195744,0.935833,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,11.071626,52.932477,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.count","avgt",1,10,1.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.time","avgt",1,10,242.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1.784651,0.331703,"ms/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,4.585894,0.885473,"MB/sec",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,12848.084008,407.206084,"B/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,7.098762,1.338946,"ms/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,2.130184,4.256740,"MB/sec",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,23674.791918,47041.461238,"B/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,40.831501,5.474029,"ms/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.367163,2.596640,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,85943.428103,161416.781160,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,38.969893,2.651578,"ms/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.360880,2.841308,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,82260.422955,169773.959487,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,99.031179,19.501292,"ms/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.645594,0.123726,"MB/sec",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,98895.970909,316.483004,"B/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,204.762209,81.235661,"ms/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.034962,2.267177,"MB/sec",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,317543.893333,679005.213484,"B/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,655.333529,300.492659,"ms/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,2.641440,5.732970,"MB/sec",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2426939.200000,5210783.845518,"B/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,3942.126051,2187.783805,"ms/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.541175,1.135587,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2619748.800000,5460250.499894,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,3715.634092,579.600246,"ms/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.577265,1.220684,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2582692.800000,5460475.007332,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,417.612761,50.313359,"ms/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.322022,0.028290,"MB/sec",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,197305.066667,292.026770,"B/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,604.100280,151.274244,"ms/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.712153,1.533783,"MB/sec",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,632084.800000,1355771.199463,"B/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,2037.642462,1000.183402,"ms/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.870897,4.083787,"MB/sec",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5051232.000000,10846431.349001,"B/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,11646.317489,2058.472012,"ms/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.410611,0.871493,"MB/sec",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5136780.800000,10877042.761566,"B/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,20576.899563,5511.647575,"ms/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.241733,0.509743,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5234652.800000,10912792.720315,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,17659.199569,3463.171037,"ms/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.272836,0.580470,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5160836.800000,10911621.676823,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,346.033209,6.421473,"ns/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001058,0.003722,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000564,0.001968,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,345.889839,14.052531,"ns/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001055,0.003719,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000571,0.002007,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2397.630359,57.479797,"ns/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001055,0.003723,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.004078,0.014521,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2412.900703,90.250797,"ns/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003724,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.003936,0.013782,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,5133.467414,129.366211,"ns/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001052,0.003716,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.008667,0.030870,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,4837.142690,244.982536,"ns/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001054,0.003729,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.007883,0.027673,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384
